filename,x0,y0,x1,y1,x2,y2,x3,y3
CZE_RB2_fd5a2bf2-53ff-4fff-8468-a89022fbc06c-883e417f-99dc-4d33-8e7f-c89fed2c79df.jpg, -4, 21, 1405, 25, 1409, 892, 2, 922
GBR_P17_dbc882d9-777a-4432-85ee-bcb07840df9c-1905d861-86ea-475b-a076-d5857e2c791e.jpg, 12, 24, 1254, 25, 1264, 904, 4, 891
GBR_RB45_0a0a7d6d-133e-4d91-8230-54695a8ad9e5-b7f8d19c-7d66-4ece-a9c4-4d8007806cbe.jpg, 10, 63, 1239, 37, 1265, 858, -13, 833
GBR_P17_5bc821fb-ba6c-4091-b3df-8fac2b31f248-0ff03e6e-5320-4ab5-885e-992112c9cf40.jpg, 9, 79, 1220, 106, 1273, 957, -38, 953
IRL_P9_2d48efef-5658-4e49-86a6-5db1e91e7df5-b4bcd68d-6927-4be8-8eea-42055d7ad057.jpg, 16, 3, 1289, 37, 1272, 948, -1, 897
GBR_RB45_94c2048d-234e-49d4-a6ee-687a2ec64632-0361f995-b7d0-4096-9623-6f7a8b64373c.jpg, 51, 21, 1398, 44, 1409, 884, 49, 905
GBR_P17_fb9df67d-d0c6-4cc8-96ca-35d6e043bc61-6f3dd8ec-24d2-436b-8456-4fe013869533.jpg, 4, 3, 1323, 40, 1339, 898, 2, 923
GBR_P7_80ad76c2-a617-4644-8ad9-649915824a4a-23277e96-95de-43a5-9100-ee9ca030bd59.jpg, 24, 87, 1237, 101, 1280, 939, 11, 941
USA_P8_08af60ca-fd6e-437c-9e13-2f5a7b1efc31-aaa7d97e-2bde-4937-b9d7-70505d27c99a.jpg, -8, -21, 1373, -59, 1394, 913, -33, 898
GBR_P7_121cd25c-26ae-429b-b315-f11540a6bd47-bb09c0c1-07db-497e-8fc4-a0dbb3478a0d.jpg, 4, 36, 1221, 77, 1231, 897, 1, 896
GBR_RB42_ce0fd759-c512-4cb5-8f87-086d22195478-a54212aa-1cb9-4113-bdce-e59960c73044.jpg, 62, 55, 1329, 40, 1293, 918, 41, 814
GBR_P17_4b7b9c4f-38ad-446e-8f2a-55f1838d81dc-3c24f374-2d7d-4ff1-9d57-66fc3b5a3f62.jpg, 70, 73, 1181, 86, 1186, 841, 78, 843
IRL_P7_5c82620e-1ad9-4e13-8a3c-cacd5db335b6-3c4dbf18-5895-4c50-8c95-af9f55b46261.jpg, 41, 30, 1231, 50, 1308, 907, 0, 938
RUS_P4_de8977ed-60de-433a-ae65-a97892392089-39e190e9-773c-47c4-90a0-a9c28f0eb700.jpg, 14, 3, 1326, 10, 1325, 892, 31, 893
PRT_P3_e6897ebf-fad5-44c6-a4a9-2f63e963cdf9-d2159847-0aa0-4ad4-850f-0d5eea39fe93.jpg, 20, 56, 1272, 28, 1389, 882, 4, 960
GBR_RB49_e599460f-a2c7-4c69-afeb-d6c5b4ffe925-c4951227-596e-4772-be17-5df99602b01a.jpg, 39, 0, 1415, 8, 1513, 893, -51, 907
LVA_P4_85626279-1245-4ce5-b83a-7b8deef24ee3-db3bd6a2-9a80-41ba-83ef-c0d0fa12df93.jpg, 0, -52, 910, -4, 880, 602, -8, 605
GBR_RB31_6bf5a9b3-bebf-45b7-af68-39d97ff57f72-c88794e4-4056-4bc1-84d0-9467ad702d6b.jpg, -19, 33, 821, 39, 812, 546, -12, 572
GBR_RB45_9498948a-5e02-4054-904d-ecee06ab6822-c9421008-f7de-4f8e-9df5-60e7e11812de.jpg, 47, 67, 1362, 41, 1404, 903, 22, 906
ESP_I4_13d134cc-9820-46a5-af52-a7f5cc9f85d2-791fef0b-9383-48ef-824c-edee28a15d32.jpg, -27, 56, 1254, 27, 1260, 842, -15, 838
GBR_RB45_e6c1150d-1c71-4e77-88cc-9de2b6f48474-7e6c6dec-1f89-4980-a8db-42743ea60f17.jpg, -10, 30, 1280, 53, 1282, 872, -44, 863
GBR_RB45_2ae28e53-e72f-4066-97ce-2ea1ce9af09d-5f1bb96f-92cb-4f37-94d3-755d3c9f65aa.jpg, 140, 112, 1269, 143, 1376, 864, 60, 872
GBR_RB45_d3eb6e4f-ff96-4ed0-9d54-e711b4c9526c-e09c0ffe-d18d-4c21-ba2a-ef9f5fff8188.jpg, 27, 0, 1302, 39, 1341, 838, -15, 855
IRL_P7_993ff991-d6eb-450c-993c-fb18e46e5cc2-8170301e-d285-43c3-b4ae-42283afb7ec5.jpg, 7, -8, 1288, 5, 1297, 914, -9, 938
GBR_RB30_d8a84639-0705-4f58-82fa-f0cf56d343fd-374eb34d-89c5-46f7-b97e-248f9d626377.jpg, 10, 92, 1280, 78, 1294, 912, -10, 901
GBR_P7_2c43dd81-7e70-439d-89a3-175278255156-0f0dbee9-b8d2-4677-8f25-3d2ba2624d54.jpg, 67, 121, 1219, 107, 1266, 907, 59, 951
GBR_RB30_a6962a2b-7c3a-41eb-b878-ff2af3870591-cdd8b6c4-ce0a-406e-822b-0b9b3ce6527c.jpg, 46, 27, 1481, 19, 1494, 951, -13, 944
GBR_P7_a732f95e-c8d4-4306-ba3d-afd5faa00e8a-1baa3c39-0acf-431a-a2a5-b329efe521ce.jpg, 54, 10, 1369, -9, 1349, 904, 92, 849
IRL_P7_218b79f9-ac98-442e-b779-c22db1c40c76-4c70cc4f-c8d5-408e-bf3c-4d73f9e151e2.jpg, -5, 39, 1274, 51, 1242, 924, 18, 945
GBR_RB42_6b377a8b-f87c-4f94-a8d7-31c0f2320fa4-18c56447-b01b-422d-a075-7ed3c9ba5cc4.jpg, -16, 30, 1279, 65, 1307, 871, -26, 899
GBR_RB45_be8920a8-450e-4a9f-a281-aa02728bd572-488b6ba4-b44a-4b6b-b844-c38914ab5dc9.jpg, 65, 61, 1374, 76, 1383, 899, 59, 907
VEN_P6_4ef9e0d4-98d6-4660-a78d-9275f6e943a2-7df3441f-3770-479d-b2e4-e293d0f3979e.jpg, 31, 58, 1250, 36, 1311, 884, 9, 923
GBR_RB30_4eb1d748-a157-4617-9f61-a68956e36498-e268074e-ce8d-49e2-8fad-32532029d68b.jpg, -6, 33, 1423, 18, 1404, 910, 35, 894
FRA_P3_bea8e8d6-06ad-437f-8450-eaea9750cefd-c363f555-c8fc-466e-abd6-a9cd6a79c55e.jpg, 53, -17, 1265, 9, 1306, 857, 30, 867
GBR_RB30_9a2a1a07-cc35-4a7b-8c05-f03a21d9c2c8-a7d272a8-59c2-4094-a576-3c2d1157bcf6.jpg, 38, 130, 1074, 100, 1108, 783, 18, 783
GBR_RB42_3ce14010-7c6a-45b4-9292-08d3446845c1-5d27e6f4-6822-455a-9d61-24e05e8f6295.jpg, 9, 19, 1412, 23, 1419, 920, 1, 903
GBR_RB30_da36ec36-ef48-4974-8e35-87b873e5468c-f41c90d4-a701-43df-b611-2c9930ac3815.jpg, 89, 82, 1202, 78, 1234, 802, 43, 795
GBR_RB30_476c578f-916f-4a1b-8d39-cf1a269ffd55-79304444-6601-4695-8e22-2ca264f063c0.jpg, 56, -17, 1408, -4, 1410, 849, 34, 859
IRL_P9_2610b46d-114c-469f-8c91-9f22360c9dea-78978f31-8913-4a34-b4fd-86055b427587.jpg, 41, 75, 1159, 60, 1237, 889, -4, 903
GBR_RB45_d09b2dee-7922-429b-9236-e3d39a1fef31-adab4390-2e85-4810-95a1-9b05f892e9da.jpg, -73, -29, 1350, -15, 1380, 897, -83, 898
GBR_P7_b5c0ef32-8da4-423a-baa2-834127d93d03-6c7e3428-ed76-4497-9bc2-3dbeabe033a7.jpg, 28, 76, 1253, 37, 1382, 905, -29, 946
GBR_P17_d1151d24-50e4-4ef7-87a3-f170736e150f-b6569a7a-d69a-4019-9dcb-52e766b9b550.jpg, -10, 62, 1233, 102, 1219, 905, 6, 945
MEX_P4_cbf4270e-ce45-4027-a536-be95e3bdcdd6-a7e1d3e7-66a4-44f2-bb57-e083d4d883f8.jpg, 67, 222, 1015, 207, 1101, 873, 14, 916
GBR_P17_dca06c0b-40fe-4b0c-a36a-928bd35dc351-27a6f8d6-4665-49c1-82aa-947eb2df95d4.jpg, 26, 4, 1285, 13, 1317, 860, 24, 906
GBR_RB45_f60f1a51-d6c6-4ad4-8f81-69fc3f43bb3f-ef8fbde3-9096-4e30-9e68-85bdc01141c2.jpg, 66, 72, 1280, 18, 1300, 861, 8, 823
MKD_B4_91101714-3b03-425a-9b2a-54cb9ba3ba80-89836fb5-6cf9-48e5-9040-f2056ce40d90.jpg, 35, 51, 780, 54, 791, 522, 30, 532
GBR_RB30_8b270516-9c4a-473c-92fb-63592315a659-ce6da09b-56ed-425b-97df-3b6baa868692.jpg, 7, 8, 1390, 0, 1409, 882, -7, 888
FRA_I3_82d6cbb3-689e-4941-bc9c-46b40dbdccca-62ba2c29-070a-4287-9bc6-0a1233db33de.jpg, -44, 8, 1315, 18, 1309, 904, -44, 893
GBR_RB45_a6662b7a-c5a3-4de2-b7de-1f8aecffbb4d-bf9a23ce-3054-40aa-8b89-c48c17f17fb7.jpg, -19, -7, 1374, 24, 1416, 880, -52, 910
SVK_P4_bbe4216e-c9d6-43a3-adc6-1d93956e5d26-62c45a2c-bc10-4c75-ba64-27a48b47d195.jpg, 13, 36, 813, 38, 829, 615, -2, 608
GBR_RB49_3cec5c90-fdff-4a5d-aacc-33c16a0f9cc8-a0759bfc-20b2-40a1-a71b-c4b412ed9720.jpg, 121, 85, 1209, 87, 1322, 769, 40, 775
GBR_P17_36839590-231c-400c-a75b-154c8636fa9d-4fbaf743-7568-4d0f-b3ee-098865965ad2.jpg, 62, 188, 997, 157, 1132, 756, 12, 855
GBR_RB42_8972a456-c986-459a-9b38-7e0485cb3255-1d860fff-8dc6-4200-bdf4-681cdf16ed41.jpg, 95, 40, 1358, 42, 1468, 846, 41, 873
GBR_RB46_e7e10804-5e6c-4764-a367-959f750a63df-6dcb5b60-c1d1-4be4-ac43-ee32acb00825.jpg, 34, 28, 1415, 32, 1412, 891, 43, 907
GBR_RB49_7fddf6d2-f6c3-4913-b1ca-32dd9d2258c5-65c2b894-1966-483a-a679-c1058331a9c8.jpg, 28, -1, 1413, 41, 1431, 905, 9, 913
GBR_RB42_5a3c11ed-ac16-4e02-ac29-784f54b5eaf9-906ae628-4baf-41dd-b33d-5124f91a0c35.jpg, 104, 40, 1377, 19, 1423, 843, 72, 851
GBR_RB45_4c450cb0-2f3a-4150-ac29-f6fd9e845267-500301bb-77c0-4ed8-a9be-56bac37d481a.jpg, 30, -13, 1395, 14, 1397, 852, 26, 875
GBR_RB30_241dcb53-8f1a-44b2-b9a3-2070944ae360-b7a2f94c-671d-4122-8cc8-d7feb377915b.jpg, 54, 3, 1447, 18, 1439, 898, 41, 893
BGR_I3_1ae77f64-b28a-4566-aee4-5e09162720bd-16c95ae1-f025-4e7c-8352-260c60c33774.jpg, 36, 66, 693, 75, 700, 491, 20, 483
GRC_P8_e5caa0eb-d600-4eea-a927-f13903f799f7-e1ea4f81-00b7-4de3-9c28-892b03b34c3b.jpg, 25, 7, 846, 16, 857, 605, 16, 595
MKD_RB2_06f2b039-8489-46f7-9fc2-529d71d88511-3a592403-bde0-40e8-8073-bd29e31e8cc3.jpg, 158, -33, 1338, 35, 1356, 775, 117, 762
GBR_P7_eb12fa01-25b7-4716-8fee-90a6811fb7c7-5dac7bff-663f-450c-8f75-d66b7923d5b1.jpg, -27, -2, 1275, -6, 1299, 862, -3, 903
GBR_P17_987c8219-8255-4f45-a588-98bf5ec61e86-55593d17-eee3-4185-850a-57ea7ba267a9.jpg, 54, 77, 1216, 132, 1197, 901, 55, 916
USA_P8_a957b900-0e04-4f5c-9e21-7fba5878fcb2-92581e50-998c-4190-a206-cdf03ce6ce52.jpg, 15, 5, 1288, 34, 1286, 904, -5, 905
RUS_P4_ca1c4c63-09a8-4f96-8ec7-f400c66051c9-bc820ffa-e96a-4d9c-bf21-25ed41ac08da.jpg, 13, 24, 1308, 37, 1312, 919, 10, 907
GBR_RB30_a4a4d103-9e7f-4835-ae1b-fce4e4e1c921-dc803b37-096d-4c7c-890d-d3f644645c54.jpg, 0, -13, 1416, 7, 1410, 898, 2, 907
GBR_RB46_91131596-32f7-4186-948e-e2b05d0c50e2-355eefe1-8e36-4b65-9b3a-e2a2198e8efb.jpg, 29, 14, 1375, 23, 1357, 863, 40, 852
GBR_RB32_613c7013-ed8f-4c48-a020-1f0b4b03ca7b-c5fe4864-500a-46e4-aac7-a4a564622961.jpg, -46, 506, 868, 474, 916, 1065, -43, 1111
GBR_RB49_f0778cbe-eed8-408a-bc9e-896d18df944e-6f708f15-dc09-43e9-bdc7-65611dd0bd5e.jpg, 49, 27, 1351, 52, 1369, 857, 40, 886
GBR_RB30_ebf39f8f-42f5-4cfe-a919-3e221634fbb6-37ac85cd-d286-44eb-a4e2-c46c034b1fe1.jpg, -35, 44, 1282, -6, 1288, 911, -57, 846
GBR_RB50_ed971b84-d0cf-4918-b6ca-48f057dad57f-465ba22d-3322-4b79-8e39-d91f1e4538b7.jpg, 45, 55, 1397, 23, 1419, 916, 12, 904
GBR_RB45_8fa5dcff-3e2f-47b3-bc00-b5616111485b-ef246023-2b6d-424d-a1b7-87d5d8220ad5.jpg, -44, 53, 1258, 34, 1251, 870, -43, 853
GBR_RB45_81c1903d-202c-4bfd-9629-003944a85017-ae940acd-c3bd-42a2-851f-d7259350eada.jpg, 32, 47, 1406, 41, 1427, 918, 33, 923
FRA_I3_26e98c6f-3779-48fe-8f11-6853954d35dd-72e9bb1b-fea2-4002-b3e8-0bd332caf23b.jpg, 10, 3, 1287, 1, 1300, 903, -21, 898
GBR_RB42_189b47d8-cde2-42ac-a4e8-6275f7b602a6-73c65af0-c077-4a2f-abad-541b2a16d982.jpg, -4, 57, 1286, 37, 1292, 865, -9, 869
POL_I4_febbacf1-308d-4855-99b3-cdab1f8cc999-6760b344-2ff3-427b-b482-3c49fbeb8472.jpg, -24, 43, 1239, 65, 1237, 846, -28, 859
GBR_RB45_6b70c012-0f1f-42d2-9875-5f6a76626dac-9fe30a1e-70b9-4657-a4d8-bf715368cae1.jpg, 35, 2, 1413, 17, 1440, 869, 26, 899
GBR_RB42_2bc0430d-b938-4158-8517-dc01a0f47aa0-9ee8fcd7-af6a-4491-a427-67f313917f87.jpg, 32, 63, 1369, 61, 1374, 911, 19, 913
ROU_RB2_640caa74-3f0b-4dba-801a-0e6a3ed3e90b-ba76ec12-4ce1-49ce-8074-6c5c99294697.jpg, 20, 46, 861, 41, 873, 575, 14, 579
GBR_RB45_f06df6bc-3ef6-4b3b-a559-59dbc4062caa-260f2dc1-26de-44b0-8cdc-8a81e081cf11.jpg, 44, 88, 1247, 78, 1256, 830, 52, 857
GBR_RB42_3f07a873-2332-4c3a-b7c1-f7fa1531921a-4c7c3ec4-b152-430e-ae03-79d9071709bc.jpg, -1, 27, 1420, -6, 1443, 926, -6, 916
GBR_P7_7e0421f4-4113-4039-89ef-241590f78ddb-79d47b1a-d0da-4c99-b110-d485d7372cc5.jpg, 102, 144, 1207, 146, 1311, 919, 46, 941
IRL_P7_61e699d8-9431-4723-9cf5-64e9f727f3f8-bef24236-0fd3-40a0-8821-c15d3f8ae0b1.jpg, 47, 134, 1103, 136, 1136, 916, 20, 913
GBR_P7_b45f47af-88ae-4a01-97df-686ac0a03070-40be4df9-e894-4221-a073-ef729555cd35.jpg, 79, 167, 1147, 167, 1263, 898, -30, 918
POL_P4_c411afbb-084e-490e-a464-b28c6902ff61-8563829c-81a7-486d-8ffb-7ef63712c1e3.jpg, 34, 62, 1233, 95, 1220, 919, 32, 892
GBR_RB49_a0ef6932-5f0f-40f9-824d-cd9447a01e66-8c95012f-461c-411c-90ec-d8a6a31701e6.jpg, 78, 97, 1260, 84, 1330, 860, 14, 852
FRA_P3_d3a8b1b0-44a2-4076-bd6e-e4db66542d5b-4fa0b649-e60b-41a3-8267-eee957e8595d.jpg, 75, 161, 1020, 165, 1057, 832, 77, 857
GBR_RB45_9cf69442-07da-4abb-b686-2b04cc7ddca6-f88e6fe5-dd7f-45ff-b4ae-5526f811e870.jpg, 6, 7, 1408, 28, 1408, 908, -1, 898
FRA_P3_b0254437-834d-4eba-87f3-701f945c5cdb-0d654cba-4999-4dd6-9800-7ebeb8832ef7.jpg, 38, 48, 1260, 28, 1243, 912, 0, 908
GBR_P17_5556d144-4bcf-4a40-b53d-c4c5055ede4b-5aee9cf1-0bca-4410-b35a-166c897079ab.jpg, 12, 50, 1288, 54, 1303, 926, 4, 933
ESP_RB2_c255c67e-90cd-4f88-9329-09e3c53a8f76-8d99b8bb-30f5-4bda-9b93-9527c4bae5b9.jpg, -94, -7, 1344, -23, 1345, 902, -68, 909
GBR_RB42_49d6411a-2850-4bf6-b425-5abee26f3771-3c6f66ef-3900-42a8-bc0c-d6e41879fc05.jpg, 143, 145, 1115, 128, 1156, 757, 113, 763
GBR_RB42_6837830d-0963-440c-a1df-d21878521ad6-31e40ffe-82f7-4c0b-b7eb-f1476d816bfb.jpg, 36, 37, 1370, 50, 1423, 904, -7, 908
GBR_RB42_e23bfd29-11e3-4989-9d3b-b05a77349819-cc96c7b1-5264-435d-82ad-ed56d6c3b87a.jpg, 126, 114, 1334, 101, 1359, 882, 103, 878
RUS_P1_a95601d8-3cc1-4df5-b68b-1fd443f36fd9-b026ccb4-3e33-4ae0-a01a-504a8d106c9b.jpg, 41, 54, 1259, 61, 1259, 918, 40, 904
GBR_RB49_b46ecfd2-d613-4c86-8567-55cf5fe33900-b88519b3-6d46-407c-be85-451c311f1fe1.jpg, -30, 61, 1326, 44, 1324, 904, -28, 899
GBR_P7_bb53c9c4-c175-4f48-a489-f95c8a2bea8d-6565785d-23ad-4b10-ac22-975517517be8.jpg, 46, 55, 1202, 67, 1312, 866, 3, 904
GBR_RB49_f76dfac4-1f48-4699-a0e7-19b331a199f8-dad3aefa-6d50-408f-87bf-40e6251cd861.jpg, 96, 64, 1349, 73, 1371, 872, 79, 878
GBR_RB49_100f13c5-3344-4968-b8b7-aab742444a93-ffe22805-29b2-470e-9d0e-b1b5e98fef4b.jpg, 12, 13, 1423, 27, 1429, 899, 21, 918
CHE_RB3_18c82307-ae20-4561-aabf-177e1b83a310-e2247cb6-5283-4b8b-911b-a3a4a75e4ce7.jpg, 3, 9, 1414, 17, 1410, 921, 8, 907
FRA_I3_8a776a82-abc1-4309-a673-4681ef378381-5835fdf7-b921-4981-bcb0-f8fdcddea011.jpg, 92, 61, 1212, 57, 1220, 832, 96, 848
FRA_P3_48f8a369-90a6-4474-a986-921c72696e67-95698bdb-e69b-40e3-b4d3-c6c76cddc336.jpg, 5, 64, 1250, 44, 1282, 913, 44, 925
GBR_RB46_d5c01dca-513e-4817-9d56-e4710b2d5d8b-399c4a85-0fa1-4022-b7a8-775220bb4e69.jpg, 22, 46, 1352, 23, 1412, 862, 17, 911
GBR_RB30_df8d7b99-2f7c-43ed-af8a-4097872c0c45-a052d2c9-fea4-40c1-b747-d3f0ecb59048.jpg, 59, 66, 1234, 72, 1265, 819, 36, 829
GBR_P7_43c6a324-822e-4be9-b03a-0c13ceba2a2c-67c6fdd6-0287-436a-8ff0-8de4c3e30403.jpg, 3, 112, 1207, 103, 1224, 903, 12, 951
FRA_I3_749f16a8-7aaf-438f-928f-1756a1c49906-69bbad5d-b044-430c-83c0-ef4756148418.jpg, -33, -1, 1290, 6, 1272, 920, -38, 920
GBR_RB44_2363e9b6-b2f7-4738-bf1f-bac4a664c131-5996b792-4da5-4633-8060-077b97fe86ed.jpg, -76, -28, 1323, -7, 1381, 877, -126, 882
NLD_RB6_6a6f004c-373a-4838-afb7-9d635cac8789-a5fc7600-9db9-4461-93cc-f895cacc8050.jpg, 51, 35, 1376, 44, 1356, 864, 56, 865
GBR_RB45_76b65de2-f039-4a78-b2b2-827df5bd1a2a-64f87be8-6c55-448a-b918-88ebcdb07540.jpg, 69, 73, 1286, 92, 1285, 864, 51, 851
GBR_P17_be22ac2f-8334-451b-9f08-d3c43ec3cae4-c753e15a-98dc-4cad-b977-029419917d1e.jpg, 40, 30, 1258, 68, 1272, 893, 64, 863
GBR_RB30_3579b4d8-cc2f-4c1c-9703-26253132404a-fdb0aaf4-d223-49c8-b9f0-67e44105cc3b.jpg, 80, 57, 1401, 50, 1432, 888, 75, 905
ESP_P3_9fa420c9-d483-43ac-8aa8-13dfe2e897f4-a56dbd62-3144-46fb-92b0-e94bf411f9ab.jpg, -1, 7, 1273, 45, 1254, 913, 7, 878
RUS_P4_7a1b045c-cd79-42ce-b34b-e6c74bc7da93-dfbe8de6-0891-484a-9baf-2bbff8b56187.jpg, -18, 5, 1321, 24, 1298, 885, -3, 919
GBR_P7_256d1878-a58b-468d-bd0c-3cabc95505ae-8f28af4b-51cf-445a-8586-061e9376c15e.jpg, 36, 52, 1216, 68, 1256, 862, 31, 892
NOR_P5_388e024b-7226-4767-9037-17067eaa55fc-3ea095b2-7c38-4751-a2a3-95f697e21384.jpg, -3, -2, 1271, -2, 1288, 877, -5, 878
GBR_RB50_9d81bda7-934d-4f3a-9ce2-c9a45030aac7-fb307e80-41af-4f78-964c-eac585d26147.jpg, 29, 19, 1420, 18, 1431, 906, 17, 905
RUS_P4_d8bbe576-7130-4518-90f3-1f142f852f32-2cc1f675-2351-4b9f-93ea-29eb6b7b9dda.jpg, 56, 79, 1255, 80, 1272, 902, 38, 886
GBR_RB49_95e8616c-4a49-480a-8f4d-9b449e656855-a2560e2e-24c8-4c80-826a-646c4fbfadbb.jpg, 54, 73, 1324, 39, 1426, 852, 24, 913
ESP_RB2_f63877c4-70c0-4067-b39b-29bbe18e57eb-1c8e5cc9-17a5-494a-83a8-355f2c7821fe.jpg, 4, 52, 1345, 40, 1324, 897, 11, 871
GBR_RB32_f8713e9a-6491-4968-bd4e-6a6ad7081b23-3d956a5d-7aae-4590-bf29-d0c2230cfc30.jpg, 2, 21, 1391, 19, 1384, 905, 5, 889
ESP_I4_3e0f8043-358f-47c8-aaa1-4cb295bb6eee-7471cf16-d0b2-429d-80dd-02c4f0d97082.jpg, -6, 47, 844, 46, 842, 573, 2, 574
GBR_RB45_45c5890a-1d75-4c6e-b02b-9151e010a78e-e7f555ee-10ee-48fa-b36f-59170bfe6b32.jpg, 65, 76, 1253, 58, 1319, 832, 34, 842
GBR_RB45_15336e29-f888-4399-93fe-0d074c2f5986-c17f30fb-5f80-445e-a8c2-5b4d678bac4d.jpg, 2, 62, 1368, 71, 1704, 951, -188, 945
GBR_RB45_85a06355-82a7-43f5-8eb6-caa8cc04180b-e87d2232-eb31-4071-9a1b-da40ee7fc0c2.jpg, 22, 59, 1288, 3, 1296, 913, 3, 831
GBR_P17_f8039c49-e1e3-43a3-b6ea-778914fa5466-f956247b-fb8e-4b80-b27b-1c726f58bc02.jpg, 63, -8, 1231, 51, 1293, 871, -21, 837
GBR_RB42_4df507bf-ea7e-4207-b906-35a5f8ecd450-e6bfb2d9-507e-4ae9-8b6c-f5643213c115.jpg, 57, 98, 1238, 91, 1244, 840, 56, 836
GBR_RB42_3366c9ba-e054-4f71-89e8-f02ab8fff167-dede16c3-658d-443e-bc74-17a7d43695cb.jpg, 79, 62, 1361, 55, 1354, 908, 52, 843
GBR_RB30_23a7e2d5-d876-4806-a633-9bc0e0d71f89-e6044022-fa69-4551-9506-3070dcf7b708.jpg, 33, 46, 1413, 59, 1370, 884, 74, 894
GBR_RB30_e8ebaf98-c4ae-4f43-b04d-626ace81c508-2bc7ca95-e5e2-4707-9343-9d558d318aa9.jpg, 45, 22, 1468, 8, 1499, 893, 43, 920
GBR_P7_2127d5ba-9bc9-4d2e-b616-ad4178235046-400a54a5-6334-486c-bdee-2ac04a186ff7.jpg, 111, 117, 1260, 98, 1294, 913, 95, 912
GBR_P3_c7997345-e09d-4813-846c-c187f265053d-ef9f551a-4a45-45b4-8c54-115c79928eaf.jpg, 54, 37, 1280, 34, 1288, 906, 37, 910
CAN_P4_f20108a0-e6e5-4bca-bae7-14f77a6f0f1a-38b23e71-cd2b-483a-8564-be39655f097f.jpg, -5, 12, 1241, -25, 1277, 904, -38, 865
FRA_I3_65fa77ca-266a-4c7e-b45d-9b3412c480f2-7b71c80f-a68a-4e4a-970f-d0568340c827.jpg, -44, -8, 1231, -5, 1253, 858, -46, 891
ROU_I3_fd5a8a7b-5249-4192-869f-770a80063842-fa7c50b4-0d67-47ba-95bd-fcc45fd212d5.jpg, 90, 112, 1064, 103, 1134, 802, 68, 825
GBR_RB51_b9de9db3-507f-4260-82bd-f5ab3083bc5c-1be97bda-3726-40a1-bb4e-a05fde90e525.jpg, 93, 64, 1319, 82, 1340, 857, 61, 853
FRA_P3_2b644558-b94e-4581-abdc-ede3d1c100b8-44c36f2d-6d7f-4629-a3d0-7890c0cf19d2.jpg, 73, 59, 1258, 31, 1265, 886, 54, 892
CZE_P5_08bb61c5-2077-4439-8524-0a06d923f689-6da08bbb-83ef-4bfe-9860-3762f46b614b.jpg, 26, 118, 1147, 92, 1225, 906, 3, 917
ETH_P2_7094bfdc-1782-4c6d-bac0-da76e6957491-72b571ee-ceab-4daf-a358-857afd846232.jpg, 19, 32, 1231, 51, 1293, 897, -1, 900
GBR_P17_b545384d-ec6d-40fc-adb6-2f3da3b5aba9-9bda647f-7685-4d4e-9728-de1a2085d39f.jpg, 15, 97, 1184, 149, 1189, 952, -11, 917
GBR_P7_0cfb8a54-b817-406c-a875-0e2bb42e7cf2-dfeed79e-4cac-4846-b891-c2b0878cc481.jpg, -1, 75, 1270, 22, 1363, 901, 14, 985
GBR_RB31_49bce290-7ec7-4594-b190-cd7971888ea6-70ebac71-46de-477a-8aa1-1686712727fb.jpg, 2, 18, 840, 33, 858, 571, -8, 570
GBR_P7_de5898d4-d31b-444f-b252-4351b11dd5d1-346c8d45-6117-49b6-b47b-627b7823d884.jpg, 16, -4, 1300, 16, 1335, 923, -37, 914
GBR_RB46_10c2f930-96ee-4073-84bd-e49d65a9efcd-0946c4db-77d8-4351-9e05-b9a2aed81fa4.jpg, 2, -24, 1436, 7, 1427, 916, 5, 894
RUS_P4_86c5698e-6bc0-402a-9168-95eacab228e7-1571ab41-2892-4ff5-af8f-7d993c1a01cd.jpg, 65, 130, 1212, 123, 1234, 898, 63, 907
GBR_RB30_ab737de8-977b-4e75-b637-b27c9a4a4e45-8309b357-f34d-43ea-b246-68d5aa1a6ab0.jpg, 29, 51, 1361, 50, 1357, 882, 40, 884
FRA_P3_beb94621-bc0c-4c8a-a075-7812d61bd610-48b93a50-d3f6-4f3f-83fa-292b4fec2a72.jpg, 4, 39, 1286, 17, 1293, 911, 25, 904
GBR_P7_4b93ba57-ca43-423d-b2ad-de0bb5d8f5c2-aeb3031b-cf52-4bd6-aa58-cad7336829e0.jpg, 46, 69, 1226, 66, 1188, 838, 64, 869
GBR_RB45_fdf9dadf-1750-4593-a539-cabc5c822217-4aefef13-a038-4601-8846-93f1dad873ad.jpg, 88, 47, 1406, 41, 1413, 863, 90, 893
GBR_RB30_f0ad8335-8c7e-4c6a-aeb3-69cab7f2868c-60850561-47b1-47a6-943c-632ab88ebc59.jpg, 45, 24, 1390, -33, 1438, 851, -12, 872
AUT_P4_5e691d3c-9caf-4347-b0c2-da745ff5b2cd-7364f04e-6454-423b-9920-63428de48797.jpg, 39, 91, 1224, 118, 1220, 927, 15, 923
GBR_RB30_6076abc0-f7a4-4d67-9cf0-9183621bf954-9c39d29a-1d3b-4d57-b6bf-af800c4967a6.jpg, 50, 23, 1340, 87, 1388, 922, -119, 866
GBR_RB49_2ce03f52-fb4a-4835-89e4-24182d8435c9-7791c086-86ec-4edc-a672-1425fd63aa6d.jpg, 1, 49, 1231, 86, 1225, 805, 25, 867
GBR_RB45_fe2bb708-c5df-4880-9358-39f151497a43-8dff2b79-c01f-4233-bc04-911c889c7ff1.jpg, -85, 7, 1363, 15, 1391, 914, -79, 955
